#rownames.xcenter.	Chromosome	Pos.Start	Pos.End
23*123238269.5*AK055765	23	123238240	123238299
23*123356428.5*ODZ1	23	123356399	123356458
23*123753724.5*ODZ1	23	123753696	123753753
23*123823184.5*chrX:123823157-123823212	23	123823157	123823212
23*123895339.5*chrX:123895310-123895369	23	123895310	123895369
23*124164894.5*chrX:124164865-124164924	23	124164865	124164924
23*124790408.5*chrX:124790379-124790438	23	124790379	124790438
23*124917243.5*chrX:124917214-124917273	23	124917214	124917273
23*125018506.5*chrX:125018477-125018536	23	125018477	125018536
23*125170399.5*chrX:125170370-125170429	23	125170370	125170429
23*125409287.5*WDR40B	23	125409258	125409317
23*125410299.5*WDR40B	23	125410270	125410329
23*125482357.5*chrX:125482328-125482387	23	125482328	125482387
23*125591790.5*chrX:125591761-125591820	23	125591761	125591820
23*125684866.5*chrX:125684837-125684896	23	125684837	125684896
23*125843444.5*chrX:125843415-125843474	23	125843415	125843474
23*126030945.5*chrX:126030916-126030975	23	126030916	126030975
23*126179408.5*chrX:126179379-126179438	23	126179379	126179438
23*126359372.5*chrX:126359343-126359402	23	126359343	126359402
23*126459472.5*chrX:126459443-126459502	23	126459443	126459502
23*126586914.5*chrX:126586885-126586944	23	126586885	126586944
23*126809293.5*chrX:126809264-126809323	23	126809264	126809323
23*126910507*THC2040389	23	126910479	126910535
23*126911794.5*ACTRT1	23	126911766	126911823
23*126972546.5*chrX:126972517-126972576	23	126972517	126972576
23*127083937.5*chrX:127083908-127083967	23	127083908	127083967
23*127373212.5*chrX:127373183-127373242	23	127373183	127373242
23*127525441.5*chrX:127525412-127525471	23	127525412	127525471
23*127668741.5*chrX:127668712-127668771	23	127668712	127668771
23*127758344.5*chrX:127758315-127758374	23	127758315	127758374
23*128047379.5*chrX:128047350-128047409	23	128047350	128047409
23*128303100.5*chrX:128303071-128303130	23	128303071	128303130
23*128377943.5*SMARCA1	23	128377914	128377973
23*128426823.5*OCRL	23	128426794	128426853
23*128509047.5*APLN	23	128509018	128509077
23*128603433.5*XPNPEP2	23	128603404	128603463
23*128640559.5*CXorf9	23	128640530	128640589
23*128665157.5*ZDHHC9	23	128665128	128665187
23*128673207*ZDHHC9	23	128673179	128673235
23*128771230.5*UTP14A	23	128771201	128771260
23*128789241.5*chrX:128789212-128789271	23	128789212	128789271
23*128858498.5*BCORL1	23	128858469	128858528
23*128893574.5*BCORL1	23	128893545	128893604
23*128904877.5*BCORL1	23	128904848	128904907
23*128939314.5*ELF4	23	128939285	128939344
23*128990423.5*PDCD8	23	128990394	128990453
23*129032561.5*RAB33A	23	129032532	129032591
23*129082111.5*SUHW3	23	129082082	129082141
23*129119943.5*SUHW3	23	129119915	129119972
23*129127649.5*SUHW3	23	129127620	129127679
23*129199812*SLC25A14	23	129199784	129199840
23*129208764.5*SLC25A14	23	129208735	129208794
23*129244052*GPR119	23	129244030	129244074
23*129264516.5*RBMX2	23	129264487	129264546
23*129269824.5*RBMX2	23	129269795	129269854
23*129355570.5*FAM45B	23	129355541	129355600
23*129455786.5*chrX:129455757-129455816	23	129455757	129455816
23*129483361.5*COVA1	23	129483332	129483391
23*129522360.5*COVA1	23	129522331	129522390
23*129562732.5*COVA1	23	129562705	129562760
23*129643081*COVA1	23	129643052	129643110
23*129703337.5*COVA1	23	129703308	129703367
23*129776238.5*chrX:129776209-129776268	23	129776209	129776268
23*129905711.5*chrX:129905682-129905741	23	129905682	129905741
23*129947627.5*FLJ30058	23	129947598	129947657
23*129948971.5*FLJ30058	23	129948942	129949001
23*130133042.5*chrX:130133013-130133072	23	130133013	130133072
23*130144853.5*IGSF1	23	130144827	130144880
23*130152227.5*IGSF1	23	130152198	130152257
23*130228442.5*IGSF1	23	130228413	130228472
23*130296717.5*chrX:130296688-130296747	23	130296688	130296747
23*130424408.5*chrX:130424379-130424438	23	130424379	130424438
23*130505495.5*chrX:130505466-130505525	23	130505466	130505525
23*130686122.5*LOC286467	23	130686093	130686152
23*130847724.5*chrX:130847695-130847754	23	130847695	130847754
23*130891775.5*MST4	23	130891746	130891805
23*130929165.5*MST4	23	130929136	130929195
23*130932891.5*MST4	23	130932862	130932921
23*131006479.5*chrX:131006450-131006509	23	131006450	131006509
23*131074005.5*RAP2C	23	131073976	131074035
23*131114942.5*MBNL3	23	131114913	131114972
23*131240936.5*MBNL3	23	131240907	131240966
23*131274844.5*MBNL3	23	131274815	131274874
23*131315052.5*MBNL3	23	131315023	131315082
23*131345555.5*MBNL3	23	131345526	131345585
23*131447812.5*chrX:131447783-131447842	23	131447783	131447842
23*131486461.5*HS6ST2	23	131486432	131486491
23*131568042.5*HS6ST2	23	131568013	131568072
23*131609395.5*HS6ST2	23	131609366	131609425
23*131707806.5*HS6ST2	23	131707777	131707836
23*131778557.5*HS6ST2	23	131778528	131778587
23*131887059.5*USP26	23	131887030	131887089
23*132010730.5*chrX:132010701-132010760	23	132010701	132010760
23*132077863.5*TFDP3	23	132077840	132077887
23*132160823.5*GPC4	23	132160794	132160853
23*132198792*GPC4	23	132198764	132198820
23*132268993.5*GPC4	23	132268964	132269023
23*132337880.5*chrX:132337851-132337910	23	132337851	132337910
23*132395525.5*GPC3	23	132395496	132395555
23*132559555.5*GPC3	23	132559526	132559585
23*132613577.5*GPC3	23	132613548	132613607
23*132712305.5*GPC3	23	132712276	132712335
23*132812689.5*GPC3	23	132812661	132812718
23*132884058.5*chrX:132884029-132884088	23	132884029	132884088
23*133047304.5*chrX:133047275-133047334	23	133047275	133047334
23*133245267.5*PHF6	23	133245238	133245297
23*133253471.5*PHF6	23	133253442	133253501
23*133326394.5*HPRT1	23	133326365	133326424
23*133359579.5*HPRT1	23	133359550	133359609
23*133403999.5*THC2091373	23	133403970	133404029
23*133450848.5*PLAC1	23	133450819	133450878
23*133518016.5*chrX:133517987-133518046	23	133517987	133518046
23*133641383*LOC159090	23	133641354	133641412
23*133704930.5*LOC159091	23	133704901	133704960
23*133748135.5*MOSPD1	23	133748106	133748165
23*133766063.5*MOSPD1	23	133766034	133766093
23*133850892*ENST00000330288	23	133850864	133850920
23*133892944.5*CXX1	23	133892918	133892971
23*133912404.5*chrX:133912375-133912434	23	133912375	133912434
23*133964733.5*chrX:133964704-133964763	23	133964704	133964763
23*134030205.5*CXorf48	23	134030176	134030235
23*134147378.5*ZNF75	23	134147349	134147408
23*134207867*ZNF449	23	134207839	134207895
23*134218197.5*ZNF449	23	134218168	134218227
23*134220976.5*ZNF449	23	134220947	134221006
23*134316078.5*chrX:134316049-134316108	23	134316049	134316108
23*134414074.5*DDX26B	23	134414045	134414104
23*134441515.5*DDX26B	23	134441486	134441545
23*134567817.5*SAGE1	23	134567795	134567840
23*134571723.5*SAGE1	23	134571694	134571753
23*134702544.5*SAGE1	23	134702515	134702574
23*134708435.5*SAGE1	23	134708406	134708465
23*134772250.5*TMEM32	23	134772221	134772280
23*134806537.5*SLC9A6	23	134806508	134806567
23*134847054.5*SLC9A6	23	134847025	134847084
23*134952802*chrX:134952774-134952830	23	134952774	134952830
23*135016918.5*FHL1	23	135016894	135016943
23*135018693.5*FHL1	23	135018664	135018723
23*135067242.5*FLJ12649	23	135067213	135067272
23*135153408.5*GPR112	23	135153379	135153438
23*135213644.5*GPR112	23	135213615	135213674
23*135298987.5*BRS3	23	135298958	135299017
23*135306331.5*HTATSF1	23	135306302	135306361
23*135312824.5*HTATSF1	23	135312795	135312854
23*135340822.5*VGLL1	23	135340793	135340852
23*135457982.5*CD40LG	23	135457953	135458012
23*135493371.5*ARHGEF6	23	135493342	135493401
23*135551431.5*ARHGEF6	23	135551402	135551461
23*135576178.5*ARHGEF6	23	135576151	135576206
23*135588780.5*ARHGEF6	23	135588751	135588810
23*135686643.5*RBMX	23	135686614	135686673
23*135687430.5*RBMX	23	135687401	135687460
23*135721903.5*FLJ31132	23	135721874	135721933
23*135837968*GPR101	23	135837942	135837994
23*135901538.5*chrX:135901509-135901568	23	135901509	135901568
23*136082761.5*chrX:136082732-136082791	23	136082732	136082791
23*136327111.5*chrX:136327082-136327141	23	136327082	136327141
23*136379135.5*ZIC3	23	136379106	136379165
23*136497478.5*chrX:136497449-136497508	23	136497449	136497508
23*136588872.5*chrX:136588843-136588902	23	136588843	136588902
23*136682811.5*chrX:136682782-136682841	23	136682782	136682841
23*136766613.5*chrX:136766584-136766643	23	136766584	136766643
23*136866460.5*chrX:136866431-136866490	23	136866431	136866490
23*137029455.5*chrX:137029426-137029485	23	137029426	137029485
23*137155899.5*chrX:137155870-137155929	23	137155870	137155929
23*137354112.5*chrX:137354083-137354142	23	137354083	137354142
23*137423181.5*FLJ30672	23	137423152	137423211
23*137439971.5*FGF13	23	137439942	137440001
23*137493471.5*FGF13	23	137493442	137493501
23*137516507*FGF13	23	137516479	137516535
23*137549097.5*D16473	23	137549068	137549127
23*137647806.5*BQ889247	23	137647777	137647836
23*137764065.5*AF108756	23	137764036	137764095
23*137870629.5*AF108756	23	137870600	137870659
23*137956720.5*AF108756	23	137956691	137956750
23*138007018.5*AF108756	23	138006989	138007048
23*138054993.5*chrX:138054964-138055023	23	138054964	138055023
23*138281798.5*chrX:138281769-138281828	23	138281769	138281828
23*138338425*chrX:138338399-138338451	23	138338399	138338451
23*138371026.5*F9	23	138370997	138371056
23*138395433.5*MCF2	23	138395404	138395463
23*138425230.5*MCF2	23	138425201	138425260
23*138453342.5*MCF2	23	138453313	138453372
23*138489938.5*chrX:138489909-138489968	23	138489909	138489968
23*138551835.5*ATP11C	23	138551806	138551865
23*138648730.5*THC2093797	23	138648701	138648760
23*138738268.5*THC2093797	23	138738239	138738298
23*138987391.5*chrX:138987362-138987421	23	138987362	138987421
23*139073128.5*chrX:139073099-139073158	23	139073099	139073158
23*139158633.5*chrX:139158604-139158663	23	139158604	139158663
23*139310807.5*SOX3	23	139310780	139310835
23*139311147.5*SOX3	23	139311122	139311173
23*139468744.5*chrX:139468715-139468774	23	139468715	139468774
23*139591055*CDR1	23	139591028	139591082
23*139604669.5*chrX:139604640-139604699	23	139604640	139604699
23*139719247.5*chrX:139719218-139719277	23	139719218	139719277
23*139801834.5*chrX:139801805-139801864	23	139801805	139801864
23*139802190.5*chrX:139802161-139802220	23	139802161	139802220
23*139995472.5*chrX:139995443-139995502	23	139995443	139995502
23*140123748.5*chrX:140123719-140123778	23	140123719	140123778
23*140341503.5*AK093505	23	140341474	140341533
23*140418856.5*AK093505	23	140418827	140418886
23*140514890.5*chrX:140514861-140514920	23	140514861	140514920
23*140554475.5*chrX:140554446-140554505	23	140554446	140554505
23*140664462.5*MAGEC3	23	140664433	140664492
23*140705583.5*MAGEC3	23	140705554	140705613
23*140722273.5*MAGEC1	23	140722244	140722303
23*140753468.5*chrX:140753439-140753498	23	140753439	140753498
23*140849668.5*chrX:140849639-140849698	23	140849639	140849698
23*140925498.5*chrX:140925469-140925528	23	140925469	140925528
23*141015790.5*MAGEC2	23	141015761	141015820
23*141133103.5*chrX:141133074-141133133	23	141133074	141133133
23*141333082.5*chrX:141333053-141333112	23	141333053	141333112
23*141453157.5*chrX:141453128-141453187	23	141453128	141453187
23*141656663.5*chrX:141656634-141656693	23	141656634	141656693
23*141906228.5*chrX:141906199-141906258	23	141906199	141906258
23*142072419.5*chrX:142072390-142072449	23	142072390	142072449
23*142170168.5*chrX:142170139-142170198	23	142170139	142170198
23*142268639.5*chrX:142268610-142268669	23	142268610	142268669
23*142441855.5*SLITRK4	23	142441826	142441885
23*142442239.5*SLITRK4	23	142442210	142442269
23*142450446.5*chrX:142450417-142450476	23	142450417	142450476
23*142604589.5*AA382712	23	142604560	142604619
23*142756163.5*chrX:142756134-142756193	23	142756134	142756193
23*142851302.5*chrX:142851273-142851332	23	142851273	142851332
23*143128634.5*chrX:143128605-143128664	23	143128605	143128664
23*143210984.5*chrX:143210955-143211014	23	143210955	143211014
23*143441349.5*chrX:143441320-143441379	23	143441320	143441379
23*143625018.5*chrX:143624989-143625048	23	143624989	143625048
23*143814625.5*chrX:143814596-143814655	23	143814596	143814655
23*143977878.5*chrX:143977849-143977908	23	143977849	143977908
23*144154024.5*chrX:144153995-144154054	23	144153995	144154054
23*144330928.5*chrX:144330899-144330958	23	144330899	144330958
23*144449985.5*chrX:144449956-144450015	23	144449956	144450015
23*144603447.5*chrX:144603418-144603477	23	144603418	144603477
23*144606260.5*SLITRK2	23	144606231	144606290
23*144615778.5*CXorf1	23	144615749	144615808
23*144616420.5*CXorf1	23	144616391	144616450
23*144831149.5*chrX:144831120-144831179	23	144831120	144831179
23*144963497.5*chrX:144963468-144963527	23	144963468	144963527
23*145059259.5*chrX:145059230-145059289	23	145059230	145059289
23*145145103.5*chrX:145145074-145145133	23	145145074	145145133
23*145240420.5*chrX:145240391-145240450	23	145240391	145240450
23*145331649.5*chrX:145331620-145331679	23	145331620	145331679
23*145505277.5*chrX:145505248-145505307	23	145505248	145505307
23*145636367.5*chrX:145636338-145636397	23	145636338	145636397
23*145827854.5*chrX:145827825-145827884	23	145827825	145827884
23*145903910.5*chrX:145903881-145903940	23	145903881	145903940
23*146076839.5*chrX:146076810-146076869	23	146076810	146076869
23*146208105.5*chrX:146208076-146208135	23	146208076	146208135
23*146440722.5*chrX:146440693-146440752	23	146440693	146440752
23*146529876.5*chrX:146529847-146529906	23	146529847	146529906
23*146700379.5*FMR1	23	146700350	146700409
23*146704574.5*FMR1	23	146704545	146704604
23*146720542.5*FMR1	23	146720513	146720572
23*146742430.5*chrX:146742401-146742460	23	146742401	146742460
23*146790277*FMR1NB	23	146790248	146790306
23*146813567.5*FMR1NB	23	146813538	146813597
23*146890948.5*chrX:146890919-146890978	23	146890919	146890978
23*146986259.5*LOC389899	23	146986230	146986289
23*147285902.5*chrX:147285873-147285932	23	147285873	147285932
23*147308874.5*FMR2	23	147308845	147308904
23*147439065.5*FMR2	23	147439036	147439095
23*147630044.5*FMR2	23	147630015	147630074
23*147691295.5*FMR2	23	147691266	147691325
23*147786795.5*FMR2	23	147786766	147786825
23*147828784.5*chrX:147828755-147828814	23	147828755	147828814
23*147955553.5*chrX:147955524-147955583	23	147955524	147955583
23*148101501.5*chrX:148101472-148101531	23	148101472	148101531
23*148255001.5*chrX:148254972-148255031	23	148254972	148255031
23*148291568.5*IDS	23	148291545	148291592
23*148329300*CXorf40	23	148329272	148329328
23*148376125.5*THC2060388	23	148376096	148376155
23*148395963.5*LW-1	23	148395934	148395993
23*148473467.5*LW-1	23	148473438	148473497
23*148551318.5*LW-1	23	148551289	148551348
23*148592155.5*chrX:148592126-148592185	23	148592126	148592185
23*148672948.5*MAGEA8	23	148672919	148672978
23*148855859.5*U66047	23	148855830	148855889
23*148934010.5*U66047	23	148933981	148934040
23*149057282.5*U66047	23	149057253	149057312
23*149135997.5*chrX:149135968-149136027	23	149135968	149136027
23*149243089.5*chrX:149243060-149243119	23	149243060	149243119
23*149301657.5*CXorf6	23	149301630	149301685
23*149340119.5*CXorf6	23	149340090	149340149
23*149380340.5*chrX:149380311-149380370	23	149380311	149380370
23*149420995.5*MTM1	23	149420966	149421025
23*149484728.5*MTM1	23	149484699	149484758
23*149533310.5*MTMR1	23	149533281	149533340
23*149569232.5*MTMR1	23	149569203	149569262
23*149594836.5*MTMR1	23	149594807	149594866
23*149602085*MTMR1	23	149602056	149602114
23*149612053.5*CD99L2	23	149612024	149612083
23*149654278.5*CD99L2	23	149654249	149654308
23*149689195.5*CD99L2	23	149689166	149689225
23*149736710.5*CD99L2	23	149736681	149736740
23*149824204.5*HMGB3	23	149824175	149824234
23*149825302.5*HMGB3	23	149825273	149825332
23*149826154.5*HMGB3	23	149826125	149826184
23*149915164.5*chrX:149915135-149915194	23	149915135	149915194
23*150017559.5*GPR50	23	150017530	150017589
23*150078821.5*chrX:150078792-150078851	23	150078792	150078851
23*150192254.5*chrX:150192225-150192284	23	150192225	150192284
23*150324958.5*chrX:150324929-150324988	23	150324929	150324988
23*150423672.5*PASD1	23	150423643	150423702
23*150460570.5*PASD1	23	150460541	150460600
23*150498808.5*PASD1	23	150498779	150498838
23*150538718.5*PRRG3	23	150538689	150538748
23*150559187*FATE1	23	150559159	150559215
23*150670020.5*chrX:150669991-150670050	23	150669991	150670050
23*150764030.5*MAGEA4	23	150764001	150764060
23*150792976.5*GABRE	23	150792947	150793006
23*150798999.5*GABRE	23	150798970	150799029
23*150806813.5*GABRE	23	150806784	150806843
23*150854773.5*chrX:150854744-150854803	23	150854744	150854803
23*150952428.5*chrX:150952399-150952458	23	150952399	150952458
23*150974269*MAGEA10	23	150974244	150974294
23*151005769.5*THC2058434	23	151005740	151005799
23*151064898.5*GABRA3	23	151064869	151064928
23*151203587*GABRA3	23	151203558	151203616
23*151290215.5*GABRA3	23	151290190	151290241
23*151484612.5*GABRQ	23	151484583	151484642
23*151488789.5*GABRQ	23	151488763	151488816
23*151574574.5*CSAG1	23	151574545	151574604
23*151629614.5*chrX:151629585-151629644	23	151629585	151629644
23*151666816.5*CETN2	23	151666787	151666846
23*151673675.5*NSDHL	23	151673646	151673705
23*151708321*NSDHL	23	151708294	151708348
23*151781821.5*ZNF185	23	151781792	151781851
23*151828609*PNMA5	23	151828585	151828633
23*151897406*PNMA3	23	151897382	151897430
23*151913822.5*PNMA6A	23	151913800	151913845
23*151969639*MAGEA1	23	151969613	151969665
23*151999848.5*chrX:151999819-151999878	23	151999819	151999878
23*152205377.5*ENST00000338647	23	152205348	152205407
23*152241331*TREX2	23	152241308	152241354
23*152285461.5*BGN	23	152285438	152285485
23*152340384.5*ATP2B3	23	152340356	152340413
23*152378745.5*MGC29729	23	152378716	152378775
23*152432815.5*DUSP9	23	152432788	152432843
23*152437570.5*DUSP9	23	152437541	152437600
23*152457924*PNCK	23	152457900	152457948
23*152470664.5*THC2174647	23	152470635	152470694
23*152500873.5*BCAP31	23	152500844	152500903
23*152517215.5*ABCD1	23	152517186	152517245
23*152552878.5*PLXNB3	23	152552851	152552906
23*152570094*STK23	23	152570071	152570117
23*152579955.5*IDH3G	23	152579926	152579985
23*152582794*SSR4	23	152582770	152582818
23*152589154.5*PDZK4	23	152589129	152589180
23*152604221.5*PDZK4	23	152604192	152604251
23*152661359.5*L1CAM	23	152661330	152661389
23*152692631*AVPR2	23	152692608	152692654
23*152698652.5*ARHGAP4	23	152698623	152698682
23*152711537.5*ARHGAP4	23	152711508	152711567
23*152718373.5*ARD1	23	152718345	152718402
23*152723604.5*RENBP	23	152723575	152723634
23*152735467.5*HCFC1	23	152735438	152735497
23*152759394.5*CXorf12	23	152759365	152759424
23*152767545.5*CXorf12	23	152767518	152767573
23*152798109.5*IRAK1	23	152798086	152798133
23*152843529.5*MECP2	23	152843500	152843559
23*152878591.5*MECP2	23	152878564	152878619
23*152927050.5*chrX:152927021-152927080	23	152927021	152927080
23*152930179*chrX:152930157-152930201	23	152930157	152930201
23*153026358.5*CXorf2	23	153026332	153026385
23*153054512.5*TKTL1	23	153054487	153054538
23*153097762*chrX:153097737-153097787	23	153097737	153097787
23*153116347.5*FLNA	23	153116320	153116375
23*153129985*EMD	23	153129960	153130010
23*153148949.5*RPL10	23	153148920	153148979
23*153151013.5*DNASE1L1	23	153150984	153151043
23*153157525.5*DNASE1L1	23	153157501	153157550
23*153168915.5*TAZ	23	153168893	153168938
23*153180537.5*ATP6AP1	23	153180514	153180561
23*153235132*GDI1	23	153235103	153235161
23*153238890.5*FAM50A	23	153238861	153238920
23*153251016.5*PLXNA3	23	153250994	153251039
23*153270126*DXS9879E	23	153270102	153270150
23*153277600.5*UBL4	23	153277576	153277625
23*153304108.5*FAM3A	23	153304079	153304138
23*153325746*G6PD	23	153325719	153325773
23*153335197*G6PD	23	153335173	153335221
23*153343812.5*IKBKG	23	153343783	153343842
23*153386395.5*chrX:153386370-153386421	23	153386370	153386421
23*153441610.5*chrX:153441588-153441633	23	153441588	153441633
23*153491597.5*GAB3	23	153491568	153491627
23*153557441*DKC1	23	153557412	153557470
23*153562854.5*DKC1	23	153562827	153562882
23*153567179*DKC1	23	153567153	153567205
23*153578373*MPP1	23	153578344	153578402
23*153595988.5*MPP1	23	153595959	153596018
23*153679713*F8	23	153679742	153679684
23*153696971.5*F8	23	153696942	153697001
23*153758097.5*F8	23	153758068	153758127
23*153814656.5*F8	23	153814627	153814686
23*153835705.5*FUNDC2	23	153835676	153835735
23*153847544.5*AK129832	23	153847515	153847574
23*153853840.5*MTCP1	23	153853811	153853870
23*153862673.5*MTCP1	23	153862644	153862703
23*153885446.5*CXorf53	23	153885417	153885476
23*153939027.5*chrX:153938998-153939057	23	153938998	153939057
23*154019224.5*VBP1	23	154019195	154019254
23*154028337.5*VBP1	23	154028308	154028367
23*154054383.5*RAB39B	23	154054354	154054413
23*154098852.5*CLIC2	23	154098823	154098882
23*154124049.5*CLIC2	23	154124020	154124079
23*154154857.5*BC042086	23	154154886	154154829
23*154317848*TMLHE	23	154317821	154317875
23*154405129.5*TMLHE	23	154405100	154405159
