"#name"	arr1	arr2	arr3	arr4
"22*37808169.5*nñ23OBEzU3G"	0.09059	0.139393	0.188119027	0.19003
"22*37819799.5*nñR2310"	-0.02941	0.121393	-0.140842582	-0.06607
"22*37851353.5*zUBX7"	-0.06871	0.016893	-0.304044249	-0.23797
"22*37867896.5*zUBX7"	-0.01621	0.072593	-0.159134535	-0.12197
"22*37895037*qJ23865"	0.04019	0.075993	-0.128307604	-0.01927
"22*37944296*23DGFB"	0.01779	0.124393	0.008875284	-0.04547
"22*37948745.5*23DGFB"	-0.16851	-0.035207	-0.135571184	-0.14197
"22*37965358.5*23DGFB"	-0.04331	-0.143607	-0.084777508	-0.06647
"22*38035446*R23L3"	0.01018	0.045793	-0.007117733	-0.01657
"22*38085448*SYNGR1"	-0.00531	-0.077007	-0.095222266	-0.12097
"22*38095771.5*SYNGR1"	0.14849	0.232393	-0.183267111	0.07343
"22*38125892.5*Mnñ233K7I231"	0.08009	0.092393	0.140352656	0.00434
"22*38152256*Mnñ233K7I231"	0.07709	0.157393	0.058138237	0.05293
"22*38197963.5*MGnñ$z3"	-0.03751	0.013693	-0.118486634	-0.02907
"22*38207365.5*MGnñ$z3"	0.03979	0.000343	0.067615605	-0.12797
"22*38220669.5*qJ20232"	-0.05521	0.014793	-0.002167107	-0.02497
"22*38232031.5*qJ20232"	0.03909	0.116393	0.006373936	-0.06547
"22*38237772.5*qJ20232"	-0.05121	0.020093	-0.015489421	-0.16697
"22*38242259*nñ$zF4"	0.02309	0.043193	0.011557312	-0.06127
"22*38250375*MGzU52010"	0.07999	0.105393	0.057691774	0.22603
"22*38310398.5*zUnñzUNnñ1I"	0.02979	0.095493	-0.05055222	-0.05357
"22*38336395.5*zUnñzUNnñ1I"	-0.03781	0.058493	-0.169191709	-0.03487
"22*38353522.5*zUnñzUNnñ1I"	0.01779	0.026593	-0.010684997	-0.01437
"22*38376321*zUnñzUNnñ1I"	0.07519	0.106393	-0.002758046	-0.00267
"22*38408340.5*zUnñzUNnñ1I"	0.01095	0.077993	0.02063013	-0.11297
"22*38440697.5*chr22:038440668-038440727"	-0.04651	0.047493	0.016759517	-0.14697
"22*38464289.5*qJ25421"	-0.03071	0.092093	0.007677181	-0.06197
"22*38486102.5*qJ25421"	0.02269	0.070593	-0.043489972	0.00537
"22*38541503.5*qJ25421"	0.08989	0.089693	0.131575697	0.10803
"22*38582501.5*qJ25421"	-0.05841	-0.032407	-0.154154457	-0.05847
"22*38608128.5*qJ25421"	-0.01581	0.066793	-0.050837424	-0.11097
"22*38663357.5*GRnñ232"	0.01308	0.093593	-0.110974567	-0.02867
"22*38679841.5*GRnñ232"	0.09259	0.063293	0.129824987	0.05273
"22*38719632.5*LOzU113828"	-0.00781	-0.032107	-0.085776919	-0.09397
"22*38745322.5*LOzU113828"	0.02579	0.120393	0.06092857	0.06973
"22*38766431.5*$zNRzU6B"	-0.05461	-0.014907	-0.026263474	-0.19497
"22*38828386.5*$zNRzU6B"	-0.05751	0.011793	-0.098174714	-0.16997
"22*38878114.5*ENS$z00000301923"	0.0148	-0.010707	0.02020599	0.01261
"22*38982769.5*$zNRzU6B"	0.01113	0.082993	-0.097826525	0.04033
"22*39041394.5*$zNRzU6B"	0.03669	0.102393	0.125221083	0.02363
"22*39070336.5*nñDSL"	-0.02071	0.009593	-0.164098876	-0.13697
"22*39083527*nñDSL"	-0.00481	0.018993	-0.191696773	-0.02877
"22*39089687.5*$zHzU2165748"	-0.01001	0.078293	0.164722121	-0.15697
"22*39117178.5*RU$zBzU3"	0.00101	0.047293	-0.015832335	0.02553
"22*39127421*RU$zBzU3"	0.05019	0.045693	-0.024517377	0.12003
"22*39167166.5*MKL1"	-0.05611	-0.031407	-0.263517137	-0.19497
"22*39183604.5*MKL1"	0.03399	0.049793	0.344549044	0.16103
"22*39202943.5*MKL1"	0.0019	0.156393	-0.129008194	-0.04117
"22*39272866*MKL1"	-0.02201	0.005063	-0.134612117	-0.16497
"22*39355403.5*MKL1"	-0.04431	0.062193	-0.050451036	-0.06017
"22*39399926*G23R24"	0.01989	0.097593	-0.139857254	-0.06017
"22*39453039.5*chr22:039453010-039453069"	-0.03961	0.036093	-0.137944893	-0.18597
"22*39499633*SLzU25nñ17"	-0.00141	0.088893	-0.031079947	-0.01097
"22*39499728.5*SLzU25nñ17"	-0.00491	-0.081107	-0.235317769	-0.21097
"22*39545903.5*S$z13"	-0.05851	-0.113607	0.018353791	-0.13197
"22*39580962.5*LOzU63929"	-0.07611	-0.129607	-0.117162138	-0.16897
"22*39581427.5*LOzU63929"	-0.05591	0.030693	-0.071547154	-0.14697
"22*39590829.5*LOzU63929"	0.02979	0.080393	-0.037173808	-0.01007
"22*39613330.5*LOzU63929"	0.04499	0.044993	0.134429377	0.02663
"22*39647307.5*LOzU63929"	-0.05551	-0.015507	-0.13049835	-0.16497
"22*39676655.5*RBX1"	0.04999	0.068593	0.089430432	0.08743
"22*39709705.5*chr22:039709676-039709735"	-0.05721	-0.046107	-0.098172935	-0.14697
"22*39786240.5*chr22:039786211-039786270"	-0.02101	0.087893	-0.046480552	-0.08507
"22*39813478.5*E23300"	0.03009	0.118393	-0.065568765	-0.07987
"22*39837729.5*E23300"	0.03559	0.090393	0.038005541	0.07273
"22*39858272.5*E23300"	-0.00991	0.032593	-0.121041781	-0.04347
"22*39887117.5*E23300"	0.01011	0.007133	-0.047494805	-0.08957
"22*39916039.5*chr22:039916010-039916069"	-0.03401	-0.027507	0.040869937	-0.01647
"22*39940765.5*L3MB$zL2"	-0.00249	0.124393	0.014223582	-0.04627
"22*39951550*L3MB$zL2"	-0.04321	0.180393	0.065701198	0.12303
"22*39972457*RnñNGnñ231"	-0.03841	0.101393	-0.09785895	-0.13897
"22*39982250.5*RnñNGnñ231"	0.11149	0.110393	-0.049132898	0.04723
"22*39998355.5*RnñNGnñ231"	0.01148	0.049293	-0.000999356	-0.10897
"22*40001765*RnñNGnñ231"	-0.04211	0.021993	-0.111299294	-0.06567
"22*40058849.5*RoXaN"	0.01719	-0.020207	-0.221612327	-0.17497
"22*40080623.5*chr22:040080594-040080653"	-0.01321	0.070893	0.006222344	0.004
"22*40114961.5*$zEF"	-0.02701	0.091493	-0.076040639	-0.12497
"22*40161869.5*$zOB2"	0.01739	0.093593	-0.009267551	-0.08197
"22*40188784.5*23HF5nñ"	0.04989	0.114393	0.110709877	0.19103
"22*40230925.5*nñzUO2"	0.09689	0.145393	0.163366307	0.25703
"22*40261253*23OLR3H"	0.0108	0.032793	-0.069361088	-0.02337
"22*40293106*23I2323IN"	0.04509	0.057793	-0.026654335	0.13103
"22*40305095*23MM1"	0.03869	0.062993	-0.233495413	-0.10197
"22*40354395.5*G22231"	-0.03101	0.113393	-0.034718538	-0.16597
"22*40394465.5*zUR596973"	0.07319	-0.001225	0.159650691	0.18803
"22*40417516*qJ23584"	0.09819	-0.005327	-0.077258789	0.08253
"22*40494613.5*MGzU40042"	-0.01491	0.083693	-0.055188903	-0.06867
"22*40529405.5*qJ22349"	0.03979	0.099293	0.096026335	0.05563
"22*40551152.5*nñK124515"	-0.01041	0.066093	0.012654421	-0.12897
"22*40572899.5*SREBF2"	-0.01571	0.039593	-0.063223612	-0.04247
"22*40609367.5*SREBF2"	-0.07961	0.087893	-0.036177505	-0.09397
"22*40627768.5*SREBF2"	0.06999	-0.081507	0.080638647	0.0106
"22*40645574*$zNFRSF13zU"	0.00227	0.062693	-0.139566195	-0.10897
"22*40659258.5*zU22orf18"	0.04059	0.005223	-0.086231791	-0.03027
"22*40666443.5*zU22orf18"	0.006004	0.064393	-0.163511581	-0.04627
"22*40680099.5*chr22:040680070-040680129"	-0.06141	0.078893	0.050773211	-0.10397
"22*40710491.5*2003/09/30"	0.08549	0.149393	0.192748711	0.32103
"22*40727391.5*MGzU26816"	0.07549	0.047693	-0.040696112	0.01474
"22*40747947.5*MGzU26816"	-0.02091	0.065393	0.000301724000000001	0.04243
"22*40779021.5*NnñGnñ"	0.03699	0.154393	-0.038275456	0.04193
"22*40800610.5*LOzU91689"	-0.00091	-0.040907	-0.19931689	-0.09897
"22*40806645.5*NDUFnñ6"	-0.04351	0.043493	-0.089147928	-0.14697
"22*40850790*zUY232D6"	-0.02321	0.018293	-0.077271578	-0.08397
"22*40880799.5*$zzUF20"	0.0152	0.119393	-0.016382196	-0.01637
"22*40900870.5*$zzUF20"	0.01699	0.135393	0.066646219	-0.01927
"22*40926032.5*$zzUF20"	-0.03531	-0.023007	-0.014709291	-0.14197
"22*40987825.5*LOzU388906"	0.09649	0.122393	-0.027276126	-0.04267
"22*41100925.5*chr22:041100896-041100955"	-0.02341	0.015793	-0.117606975	-0.20097
"22*41117092.5*NFnñM1"	0.03889	-0.060707	-0.098665109	-0.18697
"22*41135431.5*NFnñM1"	0.03259	0.070793	-0.033435709	-0.12397
"22*41213978.5*chr22:041213949-041214008"	0.02209	0.075093	-0.013863207	-0.12697
"22*41232311.5*SERHL"	-0.12951	0.084493	0.186831688	0.11303
"22*41281642.5*dJ222E13.1"	-0.05021	0.023793	-0.064958541	-0.06457
"22*41307203.5*23OLDI233"	0.10569	0.118393	0.067233713	-0.12697
"22*41330731.5*23OLDI233"	-0.01551	0.058893	-0.080519189	-0.05967
"22*41339335.5*chr22:041339306-041339365"	0.10269	0.142393	0.203849253	0.18603
"22*41363422.5*DInñ1"	0.02019	-0.052007	0.061641235	-0.00337
"22*41382476.5*chr22:041382447-041382506"	-0.01601	0.053693	-0.098158474	-0.19497
"22*41414363*nñ4GnñL$z"	0.15749	0.228393	-0.076904955	0.14603
"22*41448177.5*chr22:041448148-041448207"	-0.01331	-0.025807	-0.002307126	0.00252
"22*41531371*nñRFGnñ233"	-0.05621	0.028493	-0.109079874	-0.06187
"22*41549636.5*nñRFGnñ233"	0.005776	0.092693	0.061171459	-0.00477
"22*41590290.5*chr22:041590261-041590320"	0.04479	0.088893	-0.10529082	-0.08437
"22*41632594.5*23nñzUSIN2"	-0.01121	0.029393	-0.064620156	-0.01637
"22*41680220.5*23nñzUSIN2"	0.05949	0.209393	0.161108884	0.15003
"22*41740126.5*chr22:041740097-041740156"	0.16849	0.043793	0.132990501	0.15403
"22*41761923.5*$z$zLL1"	0.07009	0.162393	0.163706794	0.22703
"22*41778920.5*$z$zLL1"	0.02119	0.040093	-0.155870842	-0.06187
"22*41809253.5*$z$zLL1"	0.04209	0.094993	-0.02587892	-0.10097
"22*41834263.5*BIK"	0.02279	0.077993	0.007932205	0.02483
"22*41836740.5*BIK"	0.005998	0.028493	-0.085646803	-0.16997
"22*41839636.5*BIK"	0.04549	0.114393	-0.040338696	0.20703
"22*41855412*M$z"	0.03809	-0.028707	-0.045022087	0.06863
"22*41878377.5*BZR23"	-0.01501	0.099393	-0.025439089	-0.11697
"22*41902317.5*KInñnñ0153"	-0.01431	0.025493	-0.084379026	-0.10497
"22*41958117.5*SzUUBE1"	-0.04001	0.066093	-0.155987277	-0.13597
"22*41977919.5*SzUUBE1"	-0.00871	0.061993	-0.039002283	-0.07127
"22*41995178*SzUUBE1"	0.04959	-0.032507	-0.117897156	-0.09497
"22*42034345.5*SzUUBE1"	-0.07481	0.050993	-0.229280585	-0.07627
"22*42054850.5*SzUUBE1"	0.00204	-0.008827	-0.031558188	-0.07067
"22*42112405.5*chr22:042112376-042112435"	-0.02081	0.052893	-0.02483642	-0.07157
"22*42151873.5*zU22orf1"	-0.01531	0.114393	-0.076191585	-0.13697
"22*42174007.5*zU22orf1"	-0.05181	0.008163	-0.135501541	-0.08707
"22*42249690.5*qJ23588"	-0.00681	0.084293	-0.092041122	-0.01187
"22*42273484.5*qJ23588"	0.04209	-0.007697	0.076700242	0.19703
"22*42310964*qJ23588"	0.05629	-0.039607	0.094749169	0.12803
"22*42329374.5*qJ23588"	0.01367	0.049293	-0.005743307	0.04053
"22*42352945*qJ23588"	-0.02271	0.035893	0.045691818	0.10303
"22*42387989.5*qJ23588"	-0.06631	-0.111607	-0.079704713	-0.15597
"22*42479672.5*qJ23588"	0.01338	0.100393	0.063904558	0.08953
"22*42548395*SUL$z4nñ1"	-0.01021	0.057993	-0.060761595	0.00677
"22*42568073.5*SUL$z4nñ1"	-0.01141	0.032193	-0.01423762	0.23303
"22*42611285.5*23N23Lnñ5"	0.05849	-0.034907	-0.019619829	-0.02587
"22*42664512.5*nñD23N"	-0.04031	0.003983	0.041717773	-0.04587
"22*42677247.5*zUGI-51"	-0.01781	0.073193	-0.034277748	-0.06127
"22*42720119*23nñRVB"	-0.01911	0.093993	-0.112182067	-0.00557
"22*42758615.5*23nñRVB"	-0.03451	0.066893	-0.099372785	-0.07517
"22*42786976.5*23nñRVB"	-0.03001	0.014993	-0.021576792	-0.02587
"22*42848106.5*23nñRVB"	-0.05741	0.018193	-0.058912767	-0.07647
"22*42872263.5*23nñRVB"	-0.06181	-0.085207	-0.042128543	0.05663
"22*42905573.5*23nñRVG"	-0.03261	0.066593	-0.208459585	-0.13797
"22*43010590.5*KInñnñ1644"	-0.01851	0.084493	-0.04232302	-0.02497
"22*43091290.5*chr22:043091261-043091320"	-0.03691	0.050893	-0.150466428	-0.18697
"22*43185431.5*chr22:043185402-043185461"	-0.04891	0.027293	-0.036046664	-0.15297
"22*43210384.5*LDOzU1L"	-0.06761	0.086893	-0.101084606	-0.16797
"22*43210984*LDOzU1L"	-0.02221	-0.024207	-0.027122893	0.08103
"22*43378416.5*chr22:043378387-043378446"	-0.07881	0.083293	-0.092689927	0.02923
"22*43405086.5*nñRzUnñ238"	0.10179	0.024393	-0.042053772	0.17103
"22*43432397.5*nñRzUnñ238"	0.08899	0.138393	0.13942743	0.22503
"22*43463391.5*nñRzUnñ238"	-0.01181	0.022793	-0.064960395	-0.12597
"22*43493023.5*nñRzUnñ238"	0.01289	0.082093	-0.063638755	-0.07127
"22*43579099.5*nñRzUnñ238"	-0.04491	0.068893	0.044486785	0.06253
"22*43619093.5*LOzU112885"	-0.01951	0.103393	-0.050944107	-0.05077
"22*43655122.5*LOzU112885"	0.04199	0.115393	0.04860426	0.16403
"22*43694731*LOzU112885"	-0.04241	0.060593	-0.062940033	-0.08177
"22*43779131.5*chr22:043779102-043779161"	-0.01331	0.075193	0.052735881	-0.09037
"22*43842862.5*chr22:043842833-043842892"	-0.03541	0.179393	-0.055191471	-0.01137
"22*43897323.5*NU2350"	0.12349	-0.072007	-0.077899174	-0.15497
"22*43940760.5*zU22orf9"	-0.02211	0.057993	-0.093140668	-0.13997
"22*44003095.5*U23K3nñ"	0.01357	0.068193	0.384440792	0.22303
"22*44030100.5*zU22orf8"	0.07319	0.190393	0.009834995	-0.00617
"22*44061936.5*SMzU1L2"	-0.02301	0.077193	-0.201448746	-0.03667
"22*44088647.5*SMzU1L2"	-0.00361	0.093893	0.002035024	-0.12397
"22*44106296.5*SMzU1L2"	0.09509	0.100393	0.178118916	0.26503
"22*44134241.5*RIBzU2"	0.06029	0.065693	-0.013410126	-0.11897
"22*44148826.5*chr22:044148797-044148856"	-0.09851	-0.015807	-0.371105949	-0.18997
"22*44168835.5*chr22:044168806-044168865"	0.03339	0.073593	-0.088321322	0.02753
"22*44251733.5*FBLN1"	0.08549	0.065693	-0.186124276	0.19003
"22*44284591.5*FBLN1"	0.06759	0.159393	0.123183036	0.13803
"22*44355258.5*chr22:044355229-044355288"	0.10849	0.066693	-0.028156632	-0.00557
"22*44409416.5*nñ$zXN10"	0.01378	0.037793	-0.09459583	-0.07007
"22*44445863.5*nñ$zXN10"	-0.06001	0.079893	-0.132542348	-0.10797
"22*44525305.5*nñ$zXN10"	0.09879	0.133393	0.048458043	0.11903
"22*44556043.5*nñ$zXN10"	-0.04981	0.065393	0.075342365	0.04263
"22*44769154.5*qJ10945"	0.01266	0.074993	-0.114664901	-0.05127
"22*44769899.5*qJ10945"	0.00979	0.004513	0.033313284	-0.01887
"22*44867967.5*2323nñRnñ"	0.08209	0.065393	-0.013976191	0.04883
"22*44911895.5*2323nñRnñ"	0.00393	0.127393	0.040345797	-0.00967
"22*44934046.5*2323nñRnñ"	-0.01461	0.101393	-0.029229692	-0.08987
"22*44956951.5*2323nñRnñ"	0.06479	0.158393	-0.059547565	-0.07727
"22*44975632.5*23KDREJ"	-0.02841	0.058093	-0.065540492	-0.15797
"22*44991776*qJ20699"	-0.03061	0.084893	0.010939605	-0.05947
"22*45024617.5*G$zSE1"	-0.01471	0.105393	-0.053648686	-0.11197
"22*45047097.5*G$zSE1"	0.01113	0.107393	-0.080937451	-0.00537
"22*45062934.5*$zRM$z1"	-0.01301	0.131393	-0.025103711	-0.08557
"22*45079642.5*zUELSR1"	0.02949	0.061093	-0.04330027	-0.08197
"22*45129908.5*zUELSR1"	0.01543	0.164393	0.224415115	0.21603
"22*45165021.5*zUELSR1"	0.02169	0.065893	0.282998279	0.26303
"22*45191469.5*zUELSR1"	0.03009	0.119393	-0.025226232	0.00572
"22*45309410.5*$zHzU2038003"	-0.01001	0.065993	-0.016935341	-0.08407
"22*45366573.5*KInñnñ0767"	0.07259	-0.037107	0.038014239	-0.08167
"22*45400847.5*$zHzU2199776"	0.01749	0.194393	0.008768114	-0.07177
"22*45428666.5*zUERK"	-0.02281	0.136393	-0.031995453	-0.12997
"22*45451107.5*zUERK"	-0.02031	0.165393	-0.112356428	-0.16397
"22*45460980.5*chr22:045460951-045461010"	0.02199	0.233393	-0.031029045	-0.16697
"22*45492075.5*$zBzU1D22nñ"	-0.00701	0.089293	-0.287111305	-0.19497
"22*45628584.5*$zBzU1D22nñ"	-0.05281	0.053493	-0.088033503	-0.17997
"22*45714070*$zBzU1D22nñ"	-0.03571	0.055993	-0.061271137	0.0109
"22*45827988.5*$zBzU1D22nñ"	0.03419	-0.073707	-0.043575801	-0.07447
"22*45890191*$zBzU1D22nñ"	-0.05771	-0.011407	-0.269214278	-0.18097
"22*46037303.5*chr22:046037274-046037333"	-0.07461	0.010793	-0.000781219	-0.05657
"22*46107446.5*chr22:046107417-046107476"	-0.02651	0.060993	0.124358862	0.27803
"22*46186428.5*BzU037972"	-0.09351	-0.017407	-0.087641924	-0.02897
"22*46270639.5*chr22:046270610-046270669"	0.03559	0.114393	-0.065660686	-0.07887
"22*46385405.5*LOzU284930"	-0.03011	0.067593	-0.021193244	-0.05877
"22*46459753.5*LOzU284930"	-0.02731	0.061793	0.095860176	0.15503
"22*46545076.5*LOzU284930"	-0.07171	0.054493	-0.009884351	-0.14397
"22*46709251.5*chr22:046709222-046709281"	-0.07611	-0.065507	-0.046603338	-0.12797
"22*46765115.5*LOzU388914"	-0.07341	0.003773	0.030718971	-0.16097
"22*46811651.5*LOzU388914"	-0.01711	-0.004137	0.009682563	0.02733
"22*46859386.5*LOzU388915"	-0.12351	-0.044707	-0.317885865	-0.25797
"22*46975111.5*chr22:046975082-046975141"	-0.08351	0.015293	-0.169884246	-0.13197
"22*47066789.5*chr22:047066760-047066819"	0.05159	0.122393	0.021656728	0.02543
"22*47207356*FnñM19nñ5"	-0.00701	0.030693	-0.117008282	-0.06927
"22*47226857.5*FnñM19nñ5"	0.00836	0.040193	0.078424452	0.10703
"22*47354605.5*FnñM19nñ5"	-0.01881	0.055993	0.041082106	-0.06577
"22*47380278.5*FnñM19nñ5"	0.02339	0.080393	-0.07499236	-0.08797
"22*47405583.5*FnñM19nñ5"	-0.02691	0.026893	-0.045284893	-0.13197
"22*47436476.5*FnñM19nñ5"	-0.04381	-0.045807	-0.225749123	-0.15797
"22*47467001.5*FnñM19nñ5"	-0.02671	-0.111607	-0.12767494	-0.09997
"22*47500971.5*chr22:047500942-047501001"	-0.05441	0.006243	-0.06975861	-0.24397
"22*47857070.5*chr22:047857041-047857100"	0.02539	0.018793	0.139576896	0.14303
"22*47916657.5*chr22:047916628-047916687"	-0.16751	-0.029307	-0.03207989	-0.12797
"22*48073724.5*chr22:048073695-048073754"	-0.02301	0.014393	-0.012095895	0.25303
"22*48154437.5*BzU033837"	-0.03581	0.049893	-0.00543108	-0.15097
"22*48241015.5*BQ188221"	0.007412	0.065093	0.107635565	-0.09597
"22*48325649.5*chr22:048325620-048325679"	-0.12751	-0.094207	-0.309095689	-0.24597
"22*48376458.5*chr22:048376429-048376488"	-0.04271	0.023593	-0.23628954	-0.26397
"22*48452604.5*chr22:048452575-048452634"	-0.00631	0.062993	-0.22562942	-0.05537
"22*48493801*BRD1"	-0.03971	-0.007567	-0.161109237	-0.12497
"22*48502271.5*BRD1"	0.00331	0.059193	-0.0785157	-0.06077
"22*48526776.5*BRD1"	-0.01461	0.037093	-0.100896917	-0.05837
"22*48576633.5*ZBED4"	0.00848	0.082393	-0.004929296	-0.12597
"22*48602539.5*ZBED4"	0.02009	-0.033807	0.030338045	0.05343
"22*48632224.5*nñLG12"	0.08259	0.111393	0.004777886	0.05333
"22*48634692.5*MGzU11256"	0.03739	0.032993	-0.017624183	-0.07887
"22*48642018.5*$zHzU2173424"	0.03849	0.136393	-0.024308985	0.10483
"22*48745813.5*qJ41993"	-0.07161	0.196393	-0.006403239	-0.15597
"22*48817724*MLzU1"	0.00234	0.188393	-0.094457055	-0.03687
"22*48840515.5*MOV10L1"	0.13049	0.130393	0.017679238	-0.06647
"22*48861400.5*MOV10L1"	0.03489	0.246393	-0.001954067	-0.07547
"22*48894659.5*MOV10L1"	-0.10551	0.251393	-0.088097754	-0.11997
"22*48916366.5*23nñNX2"	0.04869	0.080493	-0.089415169	-0.00047
"22*48932411*23232447"	0.01364	0.044893	0.048757758	-0.06117
"22*48936801*23232447"	-0.00701	0.213393	-0.178479439	-0.09397
"22*48951862*SELO"	0.06979	0.074293	-0.026590557	-0.01537
"22*48956789*SELO"	0.09259	0.103393	-0.09187934	0.22003
"22*48965475.5*$zUBGzU236"	0.06089	0.293393	-0.054845263	-0.08057
"22*48994695.5*Mnñ23K12"	-0.03631	0.187393	-0.103785964	-0.08107
"22*49009336.5*Mnñ23K11"	0.09989	0.070393	-0.003851316	0.02253
"22*49015881.5*chr22:049015853-049015910"	0.09509	0.202393	-0.047699341	0.06353
"22*49111785.5*KInñnñ0685"	0.005934	0.217393	-0.076268431	-0.15697
"22*49173569.5*KInñnñ0685"	0.04939	0.189393	-0.085964916	-0.12497
"22*49202081.5*SBF1"	0.00149	0.229393	-0.08888894	0.01165
"22*49212555.5*nñDM2"	0.05949	0.255393	0.059904716	-0.05447
"22*49215404.5*nñLDRL6"	0.0083	0.112393	-0.031514061	-0.00897
"22*49234354.5*BzU002942"	0.10089	0.166393	-0.115218453	0.00654
"22*49237380.5*384D8-2"	-0.10351	-0.013007	-0.020071687	-0.08517
"22*49256907*EzUGF1"	-0.000110000000000000	0.173393	-0.162555299	-0.12397
"22*49278662.5*chr22:049278636-049278689"	0.05329	0.288393	-0.00757726	-0.02507
"22*49299587*zUHKB"	0.11249	0.258393	0.204859755	0.31603
"22*49333612*Mnñ23K8I232"	0.00065	-0.001407	-0.12612666	-0.00767
"22*49356028.5*nñRSnñ"	-0.12451	-0.085307	-0.03867915	-0.09897
"22*49467482*nñzUR"	-0.01291	0.164393	-0.16042428	-0.10697
"22*49468378.5*nñzUR"	-0.01811	0.235393	-0.038466401	-0.13497
"23*2693702.5*XG"	0.37249	0.408393	0.04633479	0.26803
"23*2765419.5*GYG2"	0.27149	0.307393	0.066490398	-0.11497
"23*2838317.5*nñRSD"	0.24449	0.306393	0.065242982	-0.04047
"23*2860811*nñRSE"	0.005979	-0.025807	0.03745615	0.07903
"23*2915573.5*chrX:002915544-002915603"	0.30749	0.362393	0.108193586	0.10903
"23*2992299.5*nñRSF"	0.18149	0.225393	-0.042952063	-0.06217
"23*3023986*nñRSF"	0.09649	0.235393	0.090656146	-0.22397
"23*3144070.5*chrX:003144041-003144100"	0.19649	0.203393	0.072735107	0.09683
"23*3241567.5*DKFZp564I1922"	0.25449	0.309393	0.106915628	-0.03897
"23*3334632.5*chrX:003334603-003334662"	0.18649	0.279393	0.060120248	0.06353
"23*3498660.5*chrX:003498631-003498690"	0.11349	0.226393	-0.017244047	-0.08807
"23*3549003.5*23RKX"	0.06329	0.019993	0.067446386	0.01061
"23*3591329.5*23RKX"	0.20949	0.296393	0.0052438362	-0.13197
"23*3629253.5*chrX:003629224-003629283"	0.37049	0.074593	0.023860779	-0.20497
"23*3841753.5*chrX:003841724-003841783"	0.12249	0.188393	-0.011866712	-0.16297
"23*3969273.5*chrX:003969244-003969303"	0.18849	0.208393	0.224272065	-0.12197
"23*4105186.5*chrX:004105157-004105216"	0.12449	0.262393	0.116546812	-0.18497
"23*4202126.5*chrX:004202097-004202156"	0.04819	0.097393	-0.013203987	-0.04707
"23*4476715.5*chrX:004476686-004476745"	0.06489	0.200393	0.021117198	-0.19297
"23*4578560.5*chrX:004578531-004578590"	0.07479	0.232393	-0.031820823	-0.13297
"23*4688971.5*chrX:004688942-004689001"	-0.0016	0.118393	-0.122389537	-0.20897
"23*4825842.5*chrX:004825813-004825872"	0.10849	0.303393	0.094962185	-0.07157
"23*4933130.5*chrX:004933101-004933160"	0.09679	0.287393	-0.040393242	-0.30197
"23*5058064.5*chrX:005058035-005058094"	0.08439	0.164393	-0.087886324	-0.12797
"23*5247204.5*chrX:005247175-005247234"	0.14549	0.326393	-0.070889402	-0.12797
"23*5415517.5*chrX:005415488-005415547"	0.05949	0.182393	0.015779628	-0.30597
"23*5581405.5*chrX:005581376-005581435"	0.07229	0.176393	-0.100825254	-0.25497
"23*5668453.5*NLGN4X"	0.16449	0.302393	-0.218015633	0.10803
"23*5754194.5*NLGN4X"	-0.01331	0.209393	-0.062665818	-0.31597
"23*5804188.5*NLGN4X"	0.09249	0.086393	-0.054168557	-0.04797
"23*5929519.5*NLGN4X"	0.14249	0.199393	0.062995346	-6.99999999999989e-05
"23*5985183.5*NLGN4X"	0.04439	0.234393	-0.161207125	-0.17897
"23*6031260.5*chrX:006031231-006031290"	0.07689	0.304393	-0.009360613	-0.12497
"23*6123090.5*chrX:006123061-006123120"	0.14849	0.166393	-0.074381883	-0.00537
"23*6245077.5*chrX:006245048-006245107"	0.08009	0.252393	-0.14538811	-0.22697
"23*6317168.5*chrX:006317139-006317198"	0.00471	0.089393	-0.175703156	-0.14797
"23*6410920.5*chrX:006410891-006410950"	0.03449	0.136393	0.035777216	-0.15897
"23*6517516.5*chrX:006517487-006517546"	0.02909	0.140393	-0.115342455	-0.32497
"23*6747284.5*chrX:006747255-006747314"	-0.20851	0.283393	-0.058843418	0.02973
"23*6827898.5*HDHD1nñ"	-1.40351	0.272393	-0.041210134	-0.07347
"23*6911670.5*HDHD1nñ"	-0.64751	0.233393	-0.091563972	-0.14097
"23*6924368.5*HDHD1nñ"	-0.71951	0.084393	-0.151149614	-0.23297
"23*7037208.5*S$zS"	-1.23351	0.224393	-0.156792	-0.06087
"23*7128986.5*S$zS"	-1.24351	0.252393	-0.134050323	-0.18297
"23*7258506.5*chrX:007258477-007258536"	-0.54651	0.213393	-0.239499471	-0.11597
"23*7415057.5*chrX:007415028-007415087"	0.04609	0.153393	-0.186807633	-0.20797
"23*7615772.5*chrX:007615743-007615802"	0.05269	0.107393	-0.227013002	-0.23197
"23*7630401.5*chrX:007630372-007630431"	-0.48251	-0.299607	-0.054669025	-0.66597
"23*7686732.5*23N23Lnñ4"	0.12649	0.276393	0.03723853	0.08203
"23*7733434.5*ENS$z00000328394"	0.05599	0.170393	-0.149132204	-0.27297
